Point ID,Gradient_Pressure_X,Gradient_Pressure_Y,Points_0,Points_1,Points_2,Points_Magnitude
732,-6.91994530546,63.1966706539,0.179810911417,0.0504186339676,0,0.18674582243
733,-11.5827439151,97.850877193,0.180465877056,0.0504928529263,0,0.187396541238
734,-5.6147696935,40.686585535,0.181105941534,0.0505653880537,0,0.188032492995
735,-8.91138357257,51.6889085362,0.181850373745,0.0506497472525,0,0.18877223134
736,-10.1845247382,48.311477186,0.182647258043,0.0507400520146,0,0.189564168453
737,-19.648110828,149.38331253,0.183363035321,0.0508211664855,0,0.190275579691
738,-11.8393824544,114.954432772,0.18399938941,0.0508909672499,0,0.190907478333
739,-1.30017219355,37.7332492546,0.184660091996,0.0509627684951,0,0.191563442349
740,-3.77559418556,55.7161214548,0.185444220901,0.0510479807854,0,0.192342028022
741,-4.91677447386,62.127648048,0.186237975955,0.0511342398822,0,0.193130254745
742,-5.17891009639,61.7866696138,0.186915680766,0.0512078888714,0,0.193803295493
743,-5.26011979058,60.1844835656,0.187554627657,0.0512773245573,0,0.194437921047
744,-5.46910484276,59.2702655849,0.188266396523,0.0513546727598,0,0.195144921541
745,-5.96244517544,60.1085396297,0.189092382789,0.0514444336295,0,0.195965453982
746,-8.60211237085,79.8390888288,0.189883798361,0.0515304394066,0,0.196751728654
747,-7.9336525293,63.2373101727,0.190555498004,0.05160343647,0,0.197419121861
748,-6.41661845139,41.2586809167,0.191219493747,0.0516755916178,0,0.198078930378
749,-12.3576327491,94.5273732751,0.191999092698,0.0517603121698,0,0.198853671551
750,-19.4488354656,172.178385688,0.192836076021,0.0518506616354,0,0.199685364962
751,-1.84229893688,38.3581755773,0.193589925766,0.0519300401211,0,0.2004339993
752,-2.23554286609,48.0740543305,0.194284752011,0.0520032048225,0,0.201124086976
753,-4.67651775189,57.1399781569,0.195038959384,0.0520826205611,0,0.201873213053
754,-5.18348729717,60.5416623327,0.195906087756,0.0521739274263,0,0.202734589577
755,-5.46433098866,60.1120934748,0.196731135249,0.0522608011961,0,0.203554242849
756,-5.60622529644,57.6894069413,0.197438806295,0.0523353181779,0,0.20425735414
757,-6.37176795125,61.4313717842,0.198140606284,0.0524092167616,0,0.204954698682
758,-9.39054265481,79.3090458359,0.198972597718,0.0524968206882,0,0.205781459808
759,-5.91562326642,38.9385964912,0.199845552444,0.0525887422264,0,0.206649020314
760,-8.96883451217,45.5709555509,0.200616031885,0.0526698715985,0,0.20741482079
761,-29.9460942376,231.716004438,0.201327502728,0.0527447871864,0,0.208122014999
762,-23.8574973129,208.549129741,0.202101424336,0.0528261065483,0,0.208891317248
763,-1.61468382697,35.5185038312,0.20298075676,0.052914198488,0,0.209764391184
764,-2.07657046365,49.2914369669,0.203809574246,0.0529972277582,0,0.210587382317
765,-2.47636286709,41.5462909992,0.204529479146,0.0530693456531,0,0.211302310228
766,-3.88149822741,56.6308898481,0.205254852772,0.0531420111656,0,0.212022706866
767,-4.61738198634,59.5042342764,0.206115707755,0.053228251636,0,0.212877735496
768,-4.99012453627,58.9092165939,0.207002267241,0.053317066282,0,0.213758394122
769,-5.01743117676,56.1076164968,0.207771599293,0.0533941350877,0,0.214522659779
770,-4.87895527789,51.3125130019,0.208491310477,0.0534662343562,0,0.215237691998
771,-8.82013534949,81.6345780459,0.209286034107,0.0535458475351,0,0.216027319431
772,-7.0200375104,56.3571961029,0.210178032517,0.0536352097988,0,0.216913670301
773,-6.43910410599,40.3870744054,0.211011141539,0.0537186674774,0,0.217741578817
774,-18.9016603391,169.550377921,0.211745366454,0.053792219609,0,0.218471288681
775,-45.0174571805,479.46050898,0.212499648333,0.0538654662669,0,0.219220414758
776,-2.02448794293,48.2485004507,0.21339482069,0.0539522767067,0,0.220109507442
777,-3.72480399678,51.2136380972,0.214297488332,0.0540398135781,0,0.221006140113
778,-4.56417507454,57.9803151654,0.215065330267,0.0541142784059,0,0.221768915653
779,-4.72707986617,56.5906837251,0.215803235769,0.0541858375072,0,0.22250200808
780,-5.04879006744,55.5870865405,0.216642588377,0.0542672351003,0,0.223335936666
781,-8.87233407444,88.7242736287,0.217560663819,0.0543562658131,0,0.224248185754
782,-4.36568524201,37.4048999723,0.21840043366,0.0544377043843,0,0.225082680583
783,-7.37607807191,51.5736642743,0.219137132168,0.0545091480017,0,0.225814819336
784,-9.13541558318,56.001733583,0.219889268279,0.0545820854604,0,0.226562336087
785,-8.74262685493,43.8518263297,0.220781877637,0.0546686500311,0,0.227449551225
786,-16.5281718067,136.438501144,0.221677616239,0.054755512625,0,0.22833994031
787,-11.6178338014,135.246186117,0.22243745625,0.054825540632,0,0.229094445705
788,-2.11690132337,52.2031889259,0.223157852888,0.0548915863037,0,0.229809731245
789,-2.83980122304,49.2482360793,0.22396530211,0.0549656078219,0,0.230611518025
790,-4.16436614789,58.6991973511,0.224878773093,0.0550493486226,0,0.231518670917
791,-4.48347489122,58.0893185285,0.225737214088,0.0551280453801,0,0.232371240854
792,-4.58644240604,55.8860125858,0.226469114423,0.0551951415837,0,0.233098179102
793,-4.5776206357,52.136710353,0.227193832397,0.0552615784109,0,0.233818054199
794,-8.61163461705,89.5848762222,0.228048041463,0.0553398877382,0,0.234666600823
795,-4.21628235299,37.2987180154,0.228967621922,0.0554241910577,0,0.235580161214
796,-7.08799179582,47.4577482491,0.229797616601,0.055500280112,0,0.236404791474
797,-8.31466264475,45.6022163858,0.230547472835,0.0555690228939,0,0.237149849534
798,-11.1334111279,84.2703175924,0.231342077255,0.0556418672204,0,0.237939432263
799,-17.2754739182,174.980566535,0.232279956341,0.0557266436517,0,0.238871172071
800,-1.29903737388,33.7049225088,0.233196139336,0.0558062717319,0,0.239780694246
801,-2.14149517739,50.2094211566,0.233971700072,0.0558736771345,0,0.240550667048
802,-4.00847749159,56.0863974412,0.234733819962,0.055939912796,0,0.241307362914
803,-4.42757388314,58.168872651,0.23562400043,0.0560172833502,0,0.242191255093
804,-5.12701474846,62.3988714375,0.236495479941,0.0560930222273,0,0.24305665493
805,-7.58144535313,85.3583142639,0.237229928374,0.0561568588018,0,0.243786036968
806,-3.79953198677,37.0773698079,0.23785212636,0.0562109351158,0,0.244403973222
807,-6.71242946484,62.7676998821,0.238463878632,0.056264102459,0,0.245011568069
808,-6.68167028552,54.527589973,0.239181086421,0.0563264377415,0,0.245723947883
809,-5.83894255773,37.5007194369,0.239943251014,0.0563926771283,0,0.246481031179
810,-8.44198781291,44.1098181471,0.240623503923,0.0564518012106,0,0.247156783938
811,-11.2736948287,56.5915505166,0.241196781397,0.0565016269684,0,0.247726306319
812,-12.496942393,59.2047318147,0.241696417332,0.0565450526774,0,0.2482226789
813,-14.9714305527,90.8981780043,0.242202728987,0.0565890558064,0,0.248725712299
814,-19.0834871888,192.533735525,0.242803171277,0.0566399246454,0,0.249321997166
815,-0.945479154207,34.5460547986,0.243515565991,0.0566970333457,0,0.250028759241
816,-1.48400647818,50.7619270508,0.244226649404,0.0567540377378,0,0.250734269619
817,-2.94256504187,51.3108314264,0.244827255607,0.0568021833897,0,0.251330196857
818,-3.65787604665,57.8814185909,0.24533341825,0.0568427592516,0,0.251832455397
819,-3.76468507298,56.580927987,0.245820522308,0.0568818040192,0,0.252315819263
820,-3.77452857378,54.4152711324,0.246375471354,0.056926291436,0,0.252866506577
821,-3.94765229526,54.6771981832,0.247034117579,0.0569790899754,0,0.253520160913
822,-4.76635093787,61.3314220581,0.247749686241,0.0570364557207,0,0.254230350256
823,-7.5212743135,88.0858643645,0.248400509357,0.0570886284113,0,0.254876285791
824,-3.86847929018,37.3094922335,0.2489490062,0.0571325980127,0,0.255420714617
825,-5.83266536215,56.905537064,0.249428078532,0.0571709983051,0,0.255896240473
826,-6.41041710006,56.1093414118,0.249914348125,0.0572099834681,0,0.256378948689
827,-7.18110091186,58.0861677415,0.250491499901,0.0572562478483,0,0.256951868534
828,-6.16162248197,37.2817419042,0.251176476479,0.0573111586273,0,0.257631897926
829,-8.90360791121,41.8847644061,0.251877963543,0.0573673918843,0,0.258328318596
830,-12.2208205482,57.3305726025,0.252483487129,0.0574159324169,0,0.258929520845
831,-12.2081773109,45.6363289647,0.252993792295,0.0574568398297,0,0.259436219931
832,-17.8334774374,149.64844671,0.253460794687,0.0574942789972,0,0.259899914265
833,-10.178081227,136.99941925,0.253963679075,0.0575316511095,0,0.260398626328
834,0.195704689288,34.5788325185,0.25456058979,0.0575754493475,0,0.260990470648
835,-1.77002640464,50.8881665627,0.255269020796,0.0576274357736,0,0.261692941189
836,-3.1345379568,58.4570331461,0.255989342928,0.0576802939177,0,0.262407243252
837,-3.41244349603,57.3790869219,0.256606906652,0.0577256120741,0,0.263019680977
838,-3.46817006232,55.5181072741,0.257127404213,0.0577638037503,0,0.263535887003
839,-3.53948045602,54.0171754733,0.257608860731,0.0577991344035,0,0.264013379812
840,-3.84378304643,55.2594090216,0.258133679628,0.0578376464546,0,0.264533907175
841,-5.6143427987,76.3931246099,0.258756577969,0.0578833557665,0,0.26515173912
842,-4.67090906924,58.6141217669,0.25949588418,0.0579376071692,0,0.265885084867
843,-5.68979428871,62.2216559185,0.260242551565,0.0579923987389,0,0.266625761986
844,-4.86967627505,43.06453696,0.260878920555,0.0580390952528,0,0.267257094383
845,-6.51956402555,58.4053420359,0.261415272951,0.0580784529448,0,0.267789185047
846,-5.74681833351,39.2303888427,0.261927813292,0.0581160634756,0,0.268297702074
847,-7.67496077769,45.2260332154,0.262507408857,0.0581585913897,0,0.268872767687
848,-10.2768271964,57.382025345,0.26319527626,0.0582090690732,0,0.269555270672
849,-10.7913968778,43.4669492407,0.26397010684,0.058265928179,0,0.270324140787
850,-15.1787529904,125.095589765,0.264695763588,0.0583191774786,0,0.271044224501
851,-10.9085188267,152.625303377,0.265307605267,0.0583603978157,0,0.271650612354
852,0.616856629438,34.3834642188,0.265852719545,0.0583964958787,0,0.272190779448
853,-1.36642838027,57.4339851605,0.266420394182,0.0584340877831,0,0.272753298283
854,-2.41066576087,57.9548401637,0.267094135284,0.0584787018597,0,0.273420989513
855,-2.80566318216,58.0080914985,0.26789265871,0.0585315786302,0,0.274212360382
856,-3.0104868226,57.5073200541,0.268684148788,0.0585839934647,0,0.274996817112
857,-3.11231044354,55.6705932321,0.269353121519,0.0586282946169,0,0.275659888983
858,-3.20215961098,53.8654479578,0.269919514656,0.0586658008397,0,0.276221334934
859,-3.57349416649,56.1342399972,0.270471066236,0.0587023235857,0,0.276768058538
860,-5.20800774478,77.3276731849,0.271110862494,0.0587446913123,0,0.277402311563
861,-4.08609189723,55.6030745094,0.27187025547,0.0587949790061,0,0.278155148029
862,-3.11336196996,36.0732135428,0.272727280855,0.0588517300785,0,0.279004842043
863,-5.90022146522,53.4821137577,0.273531198502,0.0589049644768,0,0.279801905155
864,-7.20425778812,54.9081287705,0.274225980043,0.0589509755373,0,0.280490815639
865,-7.73560746914,54.0751031482,0.274921834469,0.058997053653,0,0.281180858612
866,-9.86027646314,83.8461791831,0.275747150183,0.059051707387,0,0.281999289989
867,-12.4636055925,167.01097358,0.276726782322,0.0591148771346,0,0.282970458269
868,-0.444626346506,33.9215727065,0.277705609798,0.0591745041311,0,0.283940196037
869,-0.672107747057,48.4392639207,0.278565585613,0.0592268891633,0,0.284792214632
870,-2.41824666502,55.6020516954,0.279438614845,0.0592800714076,0,0.285657256842
871,-2.59117481667,56.2159264267,0.280474662781,0.0593431852758,0,0.286683887243
872,-2.85560743664,56.8840363012,0.281526863575,0.059407286346,0,0.287726610899
873,-3.07614898629,55.9991678802,0.282428085804,0.0594621859491,0,0.288619786501
874,-2.89619494791,49.0542221413,0.283281952143,0.0595141984522,0,0.289466053247
875,-5.47015691093,80.0128371819,0.284238249063,0.0595724545419,0,0.290413945913
876,-3.17649472774,36.504992719,0.285288602114,0.0596364401281,0,0.291455119848
877,-5.88667893177,44.7895776992,0.286252737045,0.0596951730549,0,0.29241091013
878,-7.02591706539,39.5942202344,0.287110090256,0.0597474016249,0,0.293260902166
879,-9.13614802198,111.475842521,0.288000822067,0.0598016604781,0,0.294144034386
880,-7.53536455083,131.995007281,0.289058089256,0.0598626956344,0,0.295191675425
881,-0.0240250115222,30.9611872443,0.290104448795,0.0599215999246,0,0.296228259802
882,-1.54900581725,55.9404947646,0.29098841548,0.0599713586271,0,0.29710406065
883,-2.13143484328,55.3094532279,0.291841626167,0.0600193887949,0,0.297949433327
884,-2.351473383,55.0229916441,0.292816638947,0.0600742734969,0,0.298915535212
885,-2.52248673809,54.3148230012,0.293826013803,0.0601310953498,0,0.299915790558
886,-2.73561830404,53.3563336454,0.294706165791,0.0601806417108,0,0.300788015127
887,-4.05038279679,72.242055856,0.29547265172,0.060223788023,0,0.301547676325
888,-2.37521886485,37.0388582623,0.296247631311,0.0602674148977,0,0.30231577158
889,-4.31672100366,57.9275622356,0.297167360783,0.060319185257,0,0.303227394819
890,-3.58687255131,34.7752561369,0.298107892275,0.060372132808,0,0.304159671068
891,-5.53746326971,40.1308768463,0.29891872406,0.0604177750647,0,0.304963469505
892,-6.92730761563,40.9697966507,0.299602776766,0.0604562833905,0,0.305641591549
893,-9.35889501422,114.807997018,0.300272881985,0.0604940056801,0,0.30630594492
894,-7.34627019624,136.106147285,0.301051437855,0.0605355873704,0,0.307077407837
895,0.209980355661,28.9098883573,0.301960408688,0.0605826638639,0,0.307977825403
896,-1.04447249779,52.2778673462,0.302835315466,0.0606279745698,0,0.308844596148
897,-1.49191121021,52.7783700853,0.303572684526,0.0606661625206,0,0.309575110674
898,-1.75010428585,53.6530450385,0.304245769978,0.060701020062,0,0.310241997242
899,-1.8884153589,52.4252218986,0.304967969656,0.0607384219766,0,0.310957580805
900,-2.02934468397,51.8308153041,0.30582511425,0.0607828125358,0,0.311806917191
901,-2.20473154384,51.5384465363,0.306744366884,0.0608304217458,0,0.312717825174
902,-2.47908025839,52.0534550309,0.30757138133,0.0608732514083,0,0.313537418842
903,-3.7757201412,71.9782305319,0.308304071426,0.0609111972153,0,0.314263552427
904,-2.07235826334,34.327155277,0.309061706066,0.060950435698,0,0.31501442194
905,-4.47077422899,56.173150267,0.309960842133,0.0609970018268,0,0.315905600786
906,-5.11889074527,50.8072515776,0.310942590237,0.0610478445888,0,0.316878736019
907,-5.18578104414,39.0502088967,0.311839312315,0.0610942877829,0,0.317767620087
908,-9.04337478764,115.601934679,0.312639057636,0.0611357055604,0,0.318560451269
909,-8.53335847029,156.034879689,0.313473045826,0.0611771605909,0,0.319386899471
910,0.255125598763,31.7114689515,0.314462959766,0.0612241402268,0,0.320367515087
911,-0.203428969553,45.9138279246,0.315457731485,0.0612713471055,0,0.321353018284
912,-1.66938974629,51.8320634838,0.316303312778,0.0613114759326,0,0.322190761566
913,-1.73314997985,52.2153153387,0.317101180553,0.0613493397832,0,0.322981268167
914,-1.83170484883,52.0006024201,0.317990779877,0.0613915584981,0,0.323862731457
915,-2.04231825008,51.9099273629,0.318963944912,0.061437740922,0,0.3248270154
916,-2.33466846309,52.4333784065,0.319854229689,0.0614799894392,0,0.32570925355
917,-3.79637117745,76.110143194,0.320604532957,0.0615155957639,0,0.326452821493
918,-2.0328069742,33.1619946606,0.321306288242,0.0615488998592,0,0.327148288488
919,-3.74875425811,57.6851379932,0.32208096981,0.0615856647491,0,0.327916055918
920,-3.04396420585,33.3531546876,0.32297539711,0.0616281107068,0,0.328802585602
921,-5.15124157045,40.8614130435,0.323829114437,0.0616686232388,0,0.329648762941
922,-7.08146973164,51.6770941682,0.324548602104,0.0617027692497,0,0.330361962318
923,-6.71721036163,36.8831521739,0.325170993805,0.0617323070765,0,0.330978929996
924,-9.70881331912,138.200792247,0.325794607401,0.0617619007826,0,0.33159711957
925,-4.76014850305,127.655857777,0.326534897089,0.0617936849594,0,0.332330405712
926,0.72239533222,34.1604517717,0.327387660742,0.0618297718465,0,0.333175033331
927,-0.360103104847,44.3336670481,0.328200191259,0.061864156276,0,0.333979845047
928,-1.00829851269,52.1967443312,0.328884959221,0.0618931353092,0,0.334658145905
929,-1.18005696987,51.3066881631,0.329503655434,0.0619193203747,0,0.335271030664
930,-1.27814025011,50.1770681645,0.330159395933,0.0619470700622,0,0.335920631886
931,-1.38817875191,49.4789716386,0.330937623978,0.0619800016284,0,0.336691588163
932,-1.54201934245,49.277785001,0.331820428371,0.0620173625648,0,0.337566226721
933,-1.70400736664,48.5840701061,0.332651793957,0.0620525442064,0,0.338389903307
934,-2.0428590467,50.6816838291,0.333352476358,0.0620821975172,0,0.339084178209
935,-3.56007785955,78.0848415505,0.334018051624,0.0621103644371,0,0.339743673801
936,-1.89141960401,32.7666402295,0.334765642881,0.0621419996023,0,0.340484440327
937,-3.56406374601,52.9948685944,0.335652887821,0.0621795468032,0,0.341363668442
938,-3.52824683838,35.0175026871,0.33656463027,0.0622181333601,0,0.342267215252
939,-4.91870633538,36.5123344428,0.337354212999,0.0622515454888,0,0.343049734831
940,-6.26710829693,39.8025448998,0.338074982166,0.0622820481658,0,0.343764096498
941,-7.95860962312,129.491236738,0.338848441839,0.0623147822917,0,0.344530701637
942,-3.67975521808,114.647267873,0.339766532183,0.0623498857021,0,0.345440030098
943,0.857711911557,29.9973844567,0.34070828557,0.062385186553,0,0.346372693777
944,-0.188840767289,43.23594931,0.341522455215,0.0624157004058,0,0.347179085016
945,-0.759359316492,51.2604578393,0.342244327068,0.0624427571893,0,0.347894072533
946,-0.989747346535,50.8179174468,0.342991471291,0.0624707639217,0,0.348634123802
947,-1.12981746455,49.8707180501,0.343878149986,0.0625039935112,0,0.349512428045
948,-1.25293151589,49.1265472228,0.344824463129,0.0625394657254,0,0.350449860096
949,-1.4057980495,47.8334373483,0.345672190189,0.0625712424517,0,0.351289659739
950,-1.67184425599,48.0633277859,0.346416085958,0.0625991225243,0,0.352026641369
951,-3.01483053143,73.8705966993,0.347175806761,0.0626275986433,0,0.352779328823
952,-2.51116562868,49.1269069413,0.34807741642,0.0626613944769,0,0.353672653437
953,-2.31485658935,32.6556129083,0.349042147398,0.0626975521445,0,0.354628533125
954,-3.93629190937,38.4910243742,0.349908351898,0.0627300143242,0,0.355486869812
955,-5.50724041762,49.9179408501,0.350671440363,0.0627586171031,0,0.356243044138
956,-5.56566162194,38.5377097635,0.351454734802,0.0627879798412,0,0.357019275427
957,-10.9484074873,223.950194161,0.35238429904,0.0628228187561,0,0.357940495014
958,-19.6112938596,648.639761459,0.353360027075,0.0628544986248,0,0.358906656504
959,1.49239485278,43.188115422,0.354221343994,0.0628824457526,0,0.35975959897
960,-0.257706402691,46.2744695236,0.354984790087,0.0629072114825,0,0.360515624285
961,-0.576565723381,50.4110195201,0.355774670839,0.0629328414798,0,0.361297875643
962,-0.803673150809,50.29865734,0.356712073088,0.0629632547498,0,0.36222627759
963,-1.00316954496,49.3694742043,0.357698827982,0.0629952698946,0,0.36320361495
964,-1.1577815122,47.432507281,0.358572304249,0.0630236044526,0,0.364068776369
965,-1.37746737614,46.5841871229,0.359379053116,0.0630497783422,0,0.364867895842
966,-2.68767092045,76.6443901255,0.360256910324,0.0630782619119,0,0.365737497807
967,-1.46384043886,31.531761407,0.361291915178,0.0631118416786,0,0.366762787104
968,-3.13014982491,49.3542663477,0.362295269966,0.0631443932652,0,0.367756813765
969,-3.19361385956,27.1743767769,0.363141953945,0.0631718635559,0,0.368595659733
970,-4.92005798835,35.6865291935,0.363966375589,0.0631986111403,0,0.369412481785
971,-6.44623454944,38.4624809306,0.364918708801,0.063229508698,0,0.370356082916
972,-7.29416790184,130.159680327,0.365933656693,0.0632624402642,0,0.371361792088
973,-2.47301353062,110.591472505,0.366841971874,0.0632872655988,0,0.372261077166
974,1.60048930379,28.8146669787,0.367640793324,0.0633083730936,0,0.37305188179
975,0.381309632545,43.0565061369,0.368458837271,0.0633299946785,0,0.373861730099
976,-0.187912792515,49.6264432078,0.369429707527,0.0633556470275,0,0.374822944403
977,-0.371644805915,49.9336904514,0.370416432619,0.0633817240596,0,0.375799924135
978,-0.562297726081,48.6674771167,0.371262133121,0.0634040683508,0,0.376637279987
979,-0.73197283638,46.4118906456,0.372022032738,0.0634241476655,0,0.377389729023
980,-0.969811955005,47.1891078982,0.372821837664,0.0634452849627,0,0.37818172574
981,-1.50990349902,58.9481355315,0.373740464449,0.0634695589542,0,0.379091441631
982,-2.29478251118,69.0483973025,0.374613791704,0.0634926408529,0,0.379956334829
983,-1.66457119825,31.5442258685,0.37534981966,0.0635120868683,0,0.380685269833
984,-2.42312615933,48.5736122668,0.375970125198,0.0635284781456,0,0.381299614906
985,-3.16987812912,50.2059019832,0.376578301191,0.0635445490479,0,0.381901979446
986,-3.90181636156,50.8710994383,0.37728485465,0.0635632202029,0,0.382601797581
987,-4.70661275224,46.8558092365,0.378083854914,0.0635843351483,0,0.383393228054
988,-6.45990060069,46.3380226753,0.378834486008,0.0636041685939,0,0.384136766195
989,-7.84755250589,37.6749401914,0.379467070103,0.0636208876967,0,0.384763389826
990,-8.41690286735,141.800057208,0.380000174046,0.0636349767447,0,0.385291516781
991,-5.4833771063,297.292282089,0.380498021841,0.0636452808976,0,0.385784208775
992,2.29747769095,46.1510254143,0.381046533585,0.0636563748121,0,0.386327058077
993,1.29516809796,37.291120588,0.381697535515,0.063669539988,0,0.386971354485
994,0.488249287064,50.032365994,0.382468640804,0.0636851340532,0,0.387734532356
995,0.296314429695,48.6153049372,0.38322520256,0.0637004300952,0,0.388483345509
996,0.22520619141,48.9852125373,0.383863925934,0.063713349402,0,0.389115542173
997,0.118797463606,46.943199154,0.384402811527,0.0637242496014,0,0.389648944139
998,-0.0165881691326,45.8270837667,0.384923428297,0.0637347772717,0,0.390164285898
999,-0.0489165140301,44.205113203,0.38551980257,0.0637468323112,0,0.3907546103
1000,-0.152878553574,46.156958602,0.386227607727,0.0637611523271,0,0.391455292702
1001,-0.383466758276,46.7737544206,0.387036532164,0.0637775063515,0,0.392256110907
1002,-0.664246625472,47.0119530546,0.387802690268,0.0637930035591,0,0.393014609814
1003,-1.18557044089,61.3127557035,0.388448357582,0.0638060569763,0,0.393653839827
1004,-1.4529134487,59.7846716594,0.38904851675,0.0638181939721,0,0.39424803853
1005,-1.36948964401,41.6901090424,0.389706343412,0.0638315007091,0,0.394899338484
1006,-1.46985421109,31.4448698946,0.39048704505,0.0638472884893,0,0.395672351122
1007,-2.74895334928,43.6009248665,0.391372144222,0.0638651847839,0,0.396548748016
1008,-3.73181308942,47.6999991332,0.392205327749,0.0638820379972,0,0.397373795509
1009,-4.72729331357,46.8549294432,0.392907500267,0.0638962388039,0,0.398069143295
1010,-7.48097392691,158.706591082,0.393588751554,0.0639100149274,0,0.398743778467
1011,-5.24437506501,178.874973996,0.394371509552,0.0639253854752,0,0.399518877268
1012,1.17923771648,27.0089517891,0.395255297422,0.0639388039708,0,0.400393456221
1013,1.75639231633,38.7642023785,0.396084487438,0.0639513880014,0,0.401214033365
1014,0.645499415457,40.0040609181,0.396783322096,0.0639619976282,0,0.401905626059
1015,0.520911886312,48.4097280008,0.397393316031,0.0639712586999,0,0.402509331703
1016,0.334147474007,47.5572645794,0.398011893034,0.0639806464314,0,0.403121560812
1017,0.248318610745,46.0931454129,0.398746043444,0.0639917925,0,0.403848171234
1018,0.16112255321,47.7152763331,0.399587184191,0.0640045627952,0,0.404680728912
1019,-0.0377102333335,46.8251161501,0.400385320187,0.0640166774392,0,0.405470758677
1020,-0.214980557461,44.7619747244,0.401057988405,0.0640268921852,0,0.406136631966
1021,-0.377511494468,44.9830368906,0.401661485434,0.0640360563993,0,0.406734019518
1022,-0.522437371607,41.8055439983,0.40229550004,0.0640456750989,0,0.407361656427
1023,-1.25820485858,70.0085162263,0.403047949076,0.0640571042895,0,0.408106565475
1024,-0.954973229687,30.1406672561,0.403872907162,0.0640696212649,0,0.408923268318
1025,-1.79332508256,51.9702473823,0.404628962278,0.0640811026096,0,0.40967181325
1026,-1.94912733059,32.3035352091,0.405266135931,0.0640907734632,0,0.41030266881
1027,-2.73607580742,49.457860932,0.405819654465,0.0640991777182,0,0.410850703716
1028,-3.41585730012,47.2858851675,0.406378239393,0.0641076564789,0,0.411403775215
1029,-4.30750863541,43.8792082727,0.407040446997,0.0641177147627,0,0.41205945611
1030,-5.2445180856,37.559245198,0.407821118832,0.0641295611858,0,0.41283249855
1031,-5.46831389553,117.425100548,0.40857771039,0.0641410499811,0,0.413581699133
1032,-2.27843346942,169.809375217,0.409215390682,0.0641482844949,0,0.414212793112
1033,2.23190044575,27.5400587685,0.409752815962,0.0641534402966,0,0.414744526148
1034,2.07020794328,47.0760652867,0.410257309675,0.0641582906246,0,0.415243715048
1035,1.22825287883,45.2829857499,0.410816550255,0.0641636550426,0,0.41579708457
1036,0.904522240786,47.9783778864,0.411480307579,0.0641700327396,0,0.416453868151
1037,0.701465568334,47.8339834269,0.412268102169,0.0641775950789,0,0.4172334373
1038,0.534865028377,47.1209607517,0.413051605225,0.0641851201653,0,0.418008804321
1039,0.411835760079,45.3963317384,0.413715392351,0.0641914978623,0,0.418665707111
1040,0.354667678917,43.2406126482,0.414286494255,0.0641969814897,0,0.419230908155
1041,0.290297339275,43.4441309549,0.414857178926,0.064202465117,0,0.419795691967
1042,0.144008584892,43.8462441925,0.415531754494,0.0642089396715,0,0.420463353395
1043,-0.0554292204145,44.394242771,0.416332364082,0.0642166286707,0,0.421255767345
1044,-0.316998918678,47.0711895846,0.417154639959,0.0642245262861,0,0.422069638968
1045,-0.78889171499,66.3802224187,0.417866408825,0.0642313659191,0,0.422774165869
1046,-0.658721032912,29.3643991401,0.418474167585,0.0642371997237,0,0.423375785351
1047,-1.20499577981,50.1001187504,0.419072508812,0.0642429441214,0,0.423968076706
1048,-1.52779041849,43.6126915609,0.419780910015,0.0642497465014,0,0.424669325352
1049,-1.80322925876,30.040108609,0.420621663332,0.0642578229308,0,0.425501644611
1050,-3.35705091533,34.4973822897,0.421471148729,0.0642659813166,0,0.426342636347
1051,-4.64161964323,47.5411292559,0.422196149826,0.0642729401588,0,0.427060425282
1052,-5.11611538728,35.9726548956,0.422837495804,0.064279101789,0,0.427695393562
1053,-4.48879482395,206.924034394,0.423499405384,0.0642854571342,0,0.428350746632
1054,0.693175926708,150.873760488,0.424285024405,0.0642889663577,0,0.429128021002
1055,2.20766658107,42.0626690243,0.425134330988,0.0642926543951,0,0.429968297482
1056,1.13374491031,40.6515238194,0.425903648138,0.0642959997058,0,0.430729478598
1057,0.982995040869,46.901159767,0.426552027464,0.0642988234758,0,0.431371033192
1058,0.885634041719,47.1948980653,0.427128583193,0.0643013268709,0,0.431941539049
1059,0.733100816518,46.0536587269,0.427727609873,0.0643039345741,0,0.432534277439
1060,0.58699396984,45.3681523473,0.428438574076,0.0643070265651,0,0.433237820864
1061,0.451153929708,45.0480765897,0.42926800251,0.0643106326461,0,0.434058606625
1062,0.304310919731,44.0373197074,0.43006581068,0.0643140971661,0,0.434848129749
1063,0.146520231726,43.732495146,0.430738210678,0.0643170252442,0,0.435513585806
1064,-0.0299563729625,44.6969306914,0.431336581707,0.0643196254969,0,0.436105787754
1065,-0.269706487474,60.8575514874,0.431958943605,0.0643223300576,0,0.436721742153
1066,-0.503214983791,49.8759318008,0.432697534561,0.0643255412579,0,0.437452763319
1067,-0.756963992398,29.0866466438,0.433526366949,0.0643291473389,0,0.438273131847
1068,-1.3892848591,49.6816708273,0.434300303459,0.0643325150013,0,0.439039200544
1069,-1.80690039157,35.5612691561,0.434952557087,0.0643353462219,0,0.439684838057
1070,-2.40639952153,47.6080195548,0.435515582561,0.0643377974629,0,0.440242171288
1071,-3.10040452075,47.6692410374,0.436080038548,0.064340248704,0,0.44080093503
1072,-3.90316774366,43.6087389917,0.436748057604,0.0643431544304,0,0.441462248564
